label,titlebody
3,"jansen suffers a further setback. blackburn striker matt jansen faces three weeks out after surgery to treat a cartilage problem. but central defender lorenzo amoruso is moving closer to fitness following a knee operation. rovers' assistant manager mark bowen said: ""matt had a small operation to trim knee cartilage. ""it's a tiny piece of work, which should be a fairly quick recovery. lorenzo is also jogging for the first time, along with kicking a ball."" jansen's career has been dogged by injury since a freak scooter accident two years ago. he returned to first-team action soon after mark hughes' appointment as blackburn boss and marked it with a goal against portsmouth in his first appearance of the season. bowen added: ""i'm guessing, but i reckon maybe two to three weeks before he is back in action completely."" the rovers assistant boss forecast a longer time spell for amoruso's availability for first-team duties. bowen said: ""there's still some scar tissue present so it will be some weeks. ""it's a case of see how he goes. you can't put a real time on a comeback, we'll see how he progresses."""
3,"radcliffe proves doubters wrong. this won't go down as one of the greatest marathons of paula's career. but as a test of character, it was the toughest race she's ever taken part in. a win in the new york marathon doesn't make up for the disappointment of athens in any shape or form, but it will offer hope and reassurance for next year. if paula's last experience of the year had been athens, it would have been very difficult to look forward with any optimism. she can now draw a line under this year and make plans about her future. even if she'd lost this race, there would have been a lot of positives to take out of it. she knows she can dig deep if she needs to. it was a strong field, with a number of the girls going into the race with expectations of winning. and although two hours 23 minutes wasn't one of paula's best times, it wasn't far off the record on a difficult course. i was speaking to paula in the lead-up to this race and she said that in many ways she was facing a no-win situation. she thought that if she won, people would say ""why"
3,"pearce keen on succeeding keegan. joint assistant boss stuart pearce has admitted he would like to succeed kevin keegan as manager at manchester city. keegan has decided to step down as city manager when his contract comes to an end in 18 months. ""you don't have to be einstein to realise there will be a manager's job available at a really good club,"" pearce told bbc gmr. ""i will certainly be applying for it, although whether the board deem me good enough to take it, i do not know."" pearce initially joined city as a player under keegan in 2001 before becoming part of the coaching staff. he was promoted to joint assistant-manager following the departure of arthur cox last summer. the former england defender had a year as player-boss with nottingham forest eight seasons ago but has made no secret of his desire to have another crack at the job. he was linked with the manager's job at oldham and keegan has stated he would not get in the way if pearce wanted to leave. but it now appears pearce is keen to wait for his chance at city. he added: ""by that time, i will have been here for five years so at"
3,"owen set for skipper role. wales number eight michael owen says replacing gareth thomas as wales' captain will be straightforward because of the leadership quality in the squad. ""you dream about playing for wales, but it never enters your head that you will one day captain your country,"" he said. ""it's an easy job really because there are so many experienced players in the side, but it will be a massive honour."" coach mike ruddock says the 24-year-old should take the armband from broken thumb victim thomas against scotland. ruddock praised owen's contribution as vice-captain and pack leader in this year's wins over england, italy and france, notably his role in the second-half in paris following thomas' injury. the 22-cap dragons man says that thomas will be badly missed, though. ""gareth is going to be a massive loss because he is a brilliant player and he has done a fantastic job since he has been captain,"" said owen. ""he has put his own unique stamp on things. we are going to miss him but the strength of the squad is shown when you have someone like kevin morgan to step in."" owen admitted the grand slam had been mentioned within the squad but that no-one"
3,"thanou desperate to make return. greek sprinter katerina thanou says she is eager to compete again after being cleared of missing a drugs test by an independent greek tribunal. thanou, 30, was provisionally suspended for missing a test before the olympics, but the decision was overturned. ""the iaaf will decide if we can compete again in greece and abroad,"" thanou told to vima newspaper in her first interview since the athens olympics. ""if given the green light i will run again - that's the only thing i want."" thanou, 30, and her compatriot kostas kenteris were provisionally suspended by the iaaf in december for missing three drugs tests. the third was alleged to have been on the eve of the opening ceremony of the athens olympics. but an independent tribunal of the greek athletics federation overturned the provisional ban on 18 march. the iaaf - which said it was ""very surprised"" by the decision of the greek tribunal - is deciding whether to appeal against the decision at the court of arbitration for sport. however, dick pound, the chairman of the world anti-doping authority, has said he will appeal against the decision if the iaaf does not. and thanou and kenteris face a criminal trial"
3,"soderling wins tense milan final. fifth seed robin soderling took the milan indoors title with a dramatic win over radek stepanek in sunday's final. the 20-year-old swede edged the final set tie-break for a 6-3 6-7 (2-7) 7-6 (7-5) victory and his second tour title after winning in lyon last year. ""i'm delighted to have won against such a good opponent in a tournament of this importance,"" said soderling. ""i was really on form, my service was good and i really liked playing on the synthetic surface."" soderling, the world number 37, shrugged off a nervous start to take the opening set on his first set point. a change in approach from fourth seed stepanek in the second set paid dividends as he took it on a tie-break, but soderling's superior power proved too much in the third."
3,"ireland 19-13 england. ireland consigned england to their third straight six nations defeat with a stirring victory at lansdowne road. a second-half try from captain brian o'driscoll and 14 points from ronan o'gara kept ireland on track for their first grand slam since 1948. england scored first through martin corry but had ""tries"" from mark cueto and josh lewsey disallowed. andy robinson's men have now lost nine of their last 14 matches since the 2003 world cup final. the defeat also heralded england's worst run in the championship since 1987. ireland last won the title, then the five nations, in 1985, but 20 years on they share top spot in the table on maximum points with wales. and eddie o'sullivan's side banished the ghosts of 2003 when england were rampant 42-6 victors in claiming the grand slam at lansdowne road. in front of a supercharged home crowd on a dry but blustery day in dublin, ireland tore into the white-shirted visitors from the kick-off and made their intentions clear when o'gara landed a fourth-minute drop-goal. england took their time to settle but their first real venture into ireland's half produced a simple score for corry. the number eight picked up the ball from"
3,"sculthorpe wants lions captaincy. paul sculthorpe has admitted he would love to succeed andy farrell as great britain skipper if the wigan star does switch codes to rugby union. sculthorpe was vice-captain in the tri-nations, and took the st helens captaincy from chris joynt last year. ""i would definitely want the job - i make no bones about it,"" sculthorpe told bbc sport. ""it's something i've always wanted to do. i'd gladly take it if it was offered to me."" the 27-year-old, who captained st helens to challenge cup success last year, said following in the footsteps of farrell would be a challenge. ""andy would be a hard act to follow but it's something i'm confident of being up to,"" he said. ""the gb team isn't a one-man team. there are a lot of good young players who are pushing for places anyway."" sculthorpe said the rugby league world would understand if farrell did decide to move to rugby union. ""it's a short career and you have to make of it what you can,"" said sculthorpe. ""nobody can blame him if he does go - he's done everything in the game of rugby league. ""financially it could set him up for life. if he"
3,"merritt close to indoor 400m mark. teenager lashawn merritt ran the third fastest indoor 400m of all time at the fayetteville invitational meeting. the world junior champion clocked 44.93 seconds to finish well clear of fellow american bershawn jackson in arkansas. only michael johnson has gone quicker, setting the world record of 44.63secs in 1995 and running 44.66secs in 1996. kenyan bernard lagat missed out on the world record by 1.45secs as he ran the third quickest indoor mile ever to beat canada's nate brannen by almost 10secs. the olympic silver medallist's time of three minutes 49.89secs was inferior only to the 1997 world record of moroccan hicham el guerrouj and former world record holder eamonn coghlan of ireland's 3:49.78. lagat was on course to break el guerrouj's record through 1200m but could not maintain the pace over the final 400m. ireland's continued his excellent form by winning a tight 3,000m in 7:40.53. cragg, who recently defeated olympic 10,000m champion kenenisa bekele in boston, held off bekele's ethiopian colleague markos geneti by only 0.19secs to secure his victory. mark carroll, who will join cragg in the european indoor championships next month, finished a solid third in 7:46.78. olympic 200m gold medallist of jamaica ran the fastest"
3,"barbarians 19-47 new zealand. new zealand proved too strong for an australian-dominated barbarians to round off their unbeaten northern hemisphere tour with an easy win. rico gear ran in two of the all blacks' seven tries in what was a predominantly second-string line-up. the baa-baas did threaten, scoring tries through albert van den bergh, xavier rush and andrea lo cicero, but never looked like winning. all black aaron mauger was in good form with the boot, adding 10 points. the all blacks featured only two of the side which started last weekend's emphatic test victory over france in paris, while the baa-baas had nine wallabies in their starting line-up. and new zealand coach graham henry said: ""it was a quality performance against a very experienced side and a number of young guys came through very well. ""they learnt from the older players and this was a way of thanking the guys who had been mentoring them on the tour."" but the running rugby the crowd had been hoping for rarely materialised. marty holah got the all blacks onslaught under way with his fifth-minute try before rush hit back moments later. but new zealand went ahead once more as gear made use of the space"
3,"italy aim to rattle england. italy coach john kirwan believes his side can upset england as the six nations wooden spoon battle hots up. the two sides, both without a win, meet on 12 march at twickenham and kirwan says his side will be hoping to make the most of england's current slump. ""we have to make sure the england and france games are tough for them. ""england have not been having the best of championships. that is a big one for us and them and i am sure my players will rise to the occasion,"" he said. but kirwan admits that a lot of hard work will be needed with his kickers before the trip to london. roland de marigny and luciano orquera had a miserable time with the boot in the dire defeat to scotland as chris paterson stole the show to give the hosts a much-needed 18-10 victory. kirwan said: ""the kicking was the decisive factor in scotland which cost us and it could go down to the kicking again next time. ""but i have a lot of confidence in my players and i am positive we can put everything together against england."" england, meanwhile, are licking their wounds and rueing what"
3,"holmes feted with further honour. double olympic champion kelly holmes has been voted european athletics (eaa) woman athlete of 2004 in the governing body's annual poll. the briton, made a dame in the new year honours list for taking 800m and 1,500m gold, won vital votes from the public, press and eaa member federations. she is only the second british woman to land the title after- sally gunnell won for her world 400m hurdles win in 1993. swedish triple jumper christian olsson was voted male athlete of the year. the accolade is the latest in a long list of awards that holmes has received since her success in athens. in addition to becoming a dame, she was also named the bbc sports personality of the year in december. her gutsy victory in the 800m also earned her the international association of athletics federations' award for the best women's performance in the world for 2004. and she scooped two awards at the british athletics writers' association annual dinner in october."
3,"london hope over chepkemei. london marathon organisers are hoping that banned athlete susan chepkemei will still take part in this year's race on 17 april. chepkemei was suspended from all competition until the end of the year by athletics kenya after failing to report to a national training camp. ""we are watching it closely,"" said london race director david bedford. ""there is a long way to go before the race and we are hoping the situation will be satisfactorily resolved."" the camp in embu was to prepare for the iaaf world cross country championships later this month. chepkemei however took part and finished third in last sunday's world best 10k race in puerto rico. the 29-year-old has finished second to paula radcliffe in the 2002 and 2003 london races as well as in november's new york city marathon."
3,"holmes starts 2005 with gb events. kelly holmes will start 2005 with a series of races in britain. holmes will make her first track appearance on home soil since winning double olympic gold in january's norwich union international in glasgow. she will also run in the grand prix in birmingham in february and may defend her indoor aaa 800m title in sheffield earlier that month. ""i am still competitive and still want to win,"" she said. ""i'm an athlete and i can't wait to get back on the track."" she added: ""these events are also a great opportunity to thank the british public for the enormous levels of support they have given me from the moment i stepped off that plane from greece."" the glasgow meeting will see holmes compete over 1500m in a five-way match against sweden, france, russia and italy."
3,"o'driscoll out of scotland game. ireland captain brian o'driscoll has been ruled out of saturday's rbs six nations clash against scotland. o'driscoll was originally named in the starting line-up but has failed to recover from the hamstring injury he picked up in the win over italy. his replacement will be named after training on friday morning. fellow centre gordon d'arcy is also struggling with a hamstring injury and he will undergo a fitness test on friday to see if he can play. kevin maggs would be an obvious replacement at centre while shane horgan could also be moved from wing. ulster wing tommy bowe could also be asked to travel with the squad to scotland as a precautionary measure. the only other change to the ireland side sees wasps flanker johnny o'connor replacing denis leamy. o'connor will be winning his third cap after making his debut in the victory over south africa last november. : murphy, horgan, tbc, d'arcy, hickie, o'gara, stringer, corrigan, byrne, hayes, o'kelly, o'connell, s easterby, o'connor, foley. : sheahan, horan, o'callaghan, miller, g easterby, humphreys, dempsey."
3,"barkley fit for match in ireland. england centre olly barkley has been passed fit for sunday's six nations clash with ireland at lansdowne road. barkley withdrew from bath's team for friday's clash with gloucester after suffering a calf injury in training. gloucester centre henry paul has also been cleared to play after overcoming an ankle injury. england coach andy robinson, who names his team on wednesday, has called up bath prop duncan bell following phil vickery's broken arm. with vickery sidelined for at least six weeks and julian white out with a neck injury, bell could make his england debut. bell, 30, had set his sights on an international career with wales. but last december, the international rugby board confirmed that he could only be eligible for england as he had travelled on tour with them in 1998. ""i thought i'd burned all my bridges with england when i expressed an interest in wanting to play for wales, so it's fantastic to get this opportunity,"" he said. bell, who featured in the england a side which beat france 30-20 10 days ago, added: ""i recognise that i got into the england a squad because of injuries. ""and it's the same again in getting into the senior"
3,"arnesen denies rift with santini. tottenham sporting director frank arnesen has denied that coach jacques santini resigned because of a clash of personalities at white hart lane. there had been newspaper speculation that santini had felt undermined by arnesen's role at the club. ""it is absolutely not true,"" arnesen told bbc radio five live. ""there is only one thing that made him resign and that is his own personal problems. ""he has talked to me recently and said this matter is absolutely for himself."" arnesen said he was unable to throw any light onto the problems that caused santini to quit after just 13 games in charge. he added: ""jacques has never gone into exactly what it was. but i trust him in that; you have to accept it. i think we should respect it. ""the plan is now that over the weekend we will have talks with the board and then on monday we will clarify the situation."" arnesen countered criticism at the timing of the announcement, coming less than 24 hours before tottenham's premiership fixture with charlton. ""when it comes down to personal problems, i don't think we should talk about timing,"" he said. and he also denied reports that santini had been"
3,"dent continues adelaide progress. american taylor dent reached the final of the australian hardcourt event in adelaide with a crushing 6-1 6-1 win over argentine juan ignacio chela. dent will meet swede joachim johansson on sunday after the second seed survived a tense tie-break to defeat belgium's olivier rochus 6-1 7-6 (7/5). johansson, the boyfriend of lleyton hewitt's sister jaslyn, received strong crowd support on saturday. ""it feels like home for me, because jaslyn lives here,"" said johansson. rochus was leading 5-4 in the second set tiebreak but his concentration was ruffled by a disputed line call and the match slipped away. ""it was so close - one mistake like this and the match is over, it's tough. for me, it was clearly out,"" rochus said."
3,"edwards tips idowu for euro gold. world outdoor triple jump record holder and bbc pundit jonathan edwards believes phillips idowu can take gold at the european indoor championships. idowu landed 17.30m at the british trials in sheffield last month to lead the world triple jump rankings. ""it's all down to him, but if he jumps as well as he did in sheffield he could win the gold medal,"" said edwards. ""his ability is undoubted but all his best performances seem to happen in domestic meetings."" idowu made his breakthrough five years ago but so far has only a commonwealth silver medal to his name. edwards himself kept idowu off top spot at the manchester games. but he believes the european indoors in madrid represent a chance for the 26-year-old to prove his credentials as britain's top triple jumper. ""he has to start producing at international level and here is the beginning,"" said edwards. ""phillips still needs to be much more consistent. i'm sure a victory in madrid will build up his confidence and self-belief that he can be best in the world."" the qualifying round of the men's triple jump in madrid takes place on friday with the final scheduled for saturday. olympic champion christian olsson"
3,"harinordoquy suffers france axe. number eight imanol harinordoquy has been dropped from france's squad for the six nations match with ireland in dublin on 12 march. harinordoquy was a second-half replacement in last saturday's 24-18 defeat to wales. bourgoin lock pascal pape, who has recovered from a sprained ankle, returns to the 22-man squad. wing cedric heymans and ludovic valbon come in for aurelien rougerie and jean-philippe grandclaude. rougerie hurt his chest against wales while grandclaude was a second-half replacement against both england and wales. valbon, capped in last june's tests against the united states and canada, was a second half replacement in the win over scotland. france coach bernard laporte said harinordoquy had been axed after a poor display last weekend. ""imanol has been dropped from the squad because the least i can say is that he didn't make a thundering comeback against wales,"" said laporte. ""we know the ireland game will be fast and rough and we also want to be able to replace both locks during the game if needed, and gregory lamboley can also come on at number seven or eight. ""the grand slam is gone but we'll go to ireland to win. ""it will be a very exciting game"
3,"adriano's chelsea link rejected. adriano's agent gilmar rinaldi has insisted that he has had no contact with chelsea over the striker. chelsea were reported to have made inquiries about inter milan's 22-year-old brazilian star. rinaldi told bbc sport from rio de janeiro: ""i can assure you that chelsea have had no dealings whatsoever with either me or adriano. ""parma and real madrid are interested but there's nothing new there. their interest has been known for some time."" adriano has scored 14 goals in 20 serie a appearances this season. and chelsea boss jose mourinho had claimed that he was in milan talking to adriano on the day he is alleged to have held a clandestine meeting with arsenal defender ashley cole. mourinho said he was ""just practising my portuguese with him because i don't need strikers"". rinaldi told bbc sport: ""i have to say that nobody from chelsea or any other london club has contacted me. ""if they want to, that's fine. i can tell them what the situation is. ""if chelsea are interested then they must make an offer."" inter are reported to have slapped a price tag in the region of â£40m on the head of adriano, who joined them just over"
3,"reaction from spanish press. england's 1-0 defeat to spain on wednesday dominated the back and front pages of the country's press on thursday. controversy was in no short supply, with racist abuse of england's black players, wayne rooney's petulance and england's inept performance. but what did the spanish press make of the affair? bbc sport looks at the reaction. there is little coverage of the racist chanting on wednesday night's game. but as does cover the english reaction to the pre-match comments from spain coach luis aragones, who highlighted britain's colonial past when probed about his own remarks regarding thierry henry in october. journalist guillem balague writes: ""in our country, where multi-culturalism is a new thing, we are in nappies dealing with these things, and have a naivety which makes the english nervous."" marca refers in passing to the booing of england's black players - but only after referring to the cheers of ""ole"" which greeted the long periods of spanish possession. aragones' ""no comment"" to questions about racism after the match is also highlighted, as marca focuses on the spanish coach's praise for his players. serbia & montenegro's 2-0 world cup qualifying win in belgium - which could make qualification tougher for spain"
3,"o'connor aims to grab opportunity. johnny o'connor is determined to make a big impression when he makes his rbs six nations debut for ireland against scotland on saturday. the wasps flanker replaces denis leamy but o'connor knows that the munster man will be pushing hard for a recall for the following game against england. ""it's a 'horses for courses' selection really,"" said o'connor. ""there's a lot of competition here and i can't just drag my heels around if i don't get picked."" it looks a definite head-to-head battle between himself and 23-year-old leamy - three stone heavier than o'connor - for the number seven role against the world champions. nonetheless, all o'connor is currently concerned about is making an impression while winning his third cap. ""missing the italian game was disappointing certainly, but you can't dwell on these things - it's part and parcel of rugby. ""denis has been playing really well and deserved his opportunity. ""it's a good situation to be in if there are good players around you, pushing for a place in the side."" o'connor, who celebrated his 25th birthday on wednesday, was touted by wasps director of rugby warren gatland as a possible 2005 lions test openside as far back as"
3,"corry backs skipper robinson. england forward martin corry says jason robinson is the right man to lead the national team back to winning ways. after losses to wales and france, critics have started to wonder whether robinson can captain from full-back. but corry has backed robinson, who was given the role after the injury to fly-half jonny wilkinson, ahead of this weekend's trip to ireland. ""jason is doing a tremendous job. every week my respect for him goes up,"" corry told bbc radio five live. ""he is an inspirational captain. when he talks with the squad he talks with a lot of sense. ""the players have a lot of respect for him. it's an honour to be in the england side and an honour to play under him."" england are under immense pressure following their poor start to the year and victory is vital if they are to rescue their six nations campaign. but corry insists england are in the right frame of mind for the contest. ""there is apprehension going into every game,"" he added. ""but you have to use that fear and put it into a positive mindset. ""when the whistle goes on sunday, what has happened in the past does not"
3,"gatlin and hayes win owen awards. american olympic stars justin gatlin and joanna hayes have been named the winners of the 2004 jesse owens awards, usa track & field's (usatf) top honour. gatlin, 22, won the closest 100m final in games history with a career-best time of 9.85 seconds in athens. he also won bronze in the 200m and silver in the 4x100m relay, becoming the only male athlete to win three athletics medals this summer. hayes, 27, set an olympic record of 12.37 in winning the 100m hurdles. established in 1981, the jesse owens awards - named in honour of the late olympic great who won four gold medals at the 1936 berlin games - are presented annually to the outstanding us male and female track and field performers. the 2004 awards will be presented on 3 december in conjunction with the usatf annual meeting in portland. ""it is such a great honour to win the jesse owens award,"" said gatlin. ""it is one of the biggest honours in track and field and it is a great end to a great year. "" hayes said: ""knowing some of the great people who have won this award before me and knowing what it represents, i feel"
3,"vickery out of six nations. england tight-head prop phil vickery has been ruled out of the rest of the 2005 rbs six nations after breaking a bone in his right forearm. vickery was injured as his club side, gloucester, beat bath 17-16 in the west country derby on saturday. he could be joined on the sidelines by bath centre olly barkley, who sat out the derby due to a leg injury. barkley will have a scan on sunday and might miss england's trip to six nations leaders ireland next weekend. the news is just the latest blow for coach andy robinson, who has seen his side lose their opening two matches in the 2005 six nations. robinson is already without world cup winners jonny wilkinson, will greenwood, mike tindall, richard hill and trevor woodman through injury. vickery has broken the radius, a large bone in his forearm. he only returned to the england side last weekend after a long-term back injury, which was followed by a fractured eye socket. and the gloucester prop was only recalled after leicester tight-head julian white suffered a neck injury which has already seen him ruled out of the ireland game. bath prop matt stevens is the only remaining tight-head"
3,"white prepared for battle. tough-scrummaging prop julian white is expecting a resurgent wales to give him a rough ride in england's six nations opener in cardiff on saturday. the leicester tight-head is in the form of his life, making the england number three shirt his own. but he knows wales will put his technique under immense scrutiny. ""the welsh scrum is a force to be reckoned with,"" he told bbc sport. ""they have made a lot of changes for the better over the last few years."" white is also impressed with the welsh pack's strength in depth. ""gethin jenkins is starting at loose-head for them. he has played a bit at tight-head but i think his favoured position is loose-head and he is very good,"" he added. the 31-year-old has made a massive contribution to the england and leicester cause of late and is arguably the form tight-head prop in the world. he destroyed south africa's os du randt in the scrum at twickenham last autumn to give england the platform for an impressive 32-16 victory. leicester, who signed white from bristol when the west country side were relegated from the zurich premiership in the summer of 2003, have also been aided by white's"
3,"benitez delight after crucial win. liverpool manager rafael benitez admitted victory against deportivo la coruna was vital in their tight champions league group. jorge andrade's early own goal gave liverpool a 1-0 win. and benitez said: ""we started at a very high tempo and had many chances. it is a very important win for us and we could have scored more goals. ""we were very good defensively and also good on the counter attack. we are pleased but move on to the next game."" igor biscan was outstanding in midfield after replacing injured xabi alonso, and benitez said: ""he played very well. ""it is important to have all the players ready and a good squad so you can play more games at a high level."" benitez added: ""it is all back in our own hands now, it was a great win for us and i was delighted with what i feel was the best liverpool i have seen. ""as far as my feelings about winning in spain, that is really not important. ""i want to see us win away matches in the champions league, that it was in spain was not my first consideration. ""as far as i am concerned it is important for liverpool"
3,"gerrard plays down european hopes. steven gerrard has admitted that liverpool have little chance of winning the champions league this season. the 24-year-old reds skipper spoke out ahead of tuesday's first leg at home to bayer leverkusen in the last 16, which he will miss through suspension. ""let's be realistic, there are some fantastic teams left in the champions league,"" he told bbc radio five live. ""we are just going to try to stay in as long as possible but we realise that maybe it is not our year this year."" gerrard has made no secret of his desire to be involved in europe's premier club competition. last season he described qualification for the champions league as the ""be all and end all"" - and rumours persist that he will leave anfield if the reds fail to secure a place in the competition. he has consistently been linked with a move away from liverpool, with chelsea the favourites to snap up the england midfielder. and blues boss jose mourinho backed gerrard's view that rafael benitez's team could struggle to progress this season. ""rafa has still time in front of him to build an even better team, maybe he's a little bit behind (right now),"" he"
3,"radcliffe eyes hard line on drugs. paula radcliffe has called for all athletes found guilty on drugs charges to be treated as criminals. the marathon world record holder believes more needs to be done to rid athletics of the ""suspicions and innuendoes"" which greet any fast time. ""doping in sport is a criminal offence and should be treated as such,"" the 30-year-old told the sunday times. ""it not only cheats other athletes but also cheats promoters, sponsors and the general public."" radcliffe's comments come at a time when several american sports stars are under suspicion of steroid use. ""being caught in possession of a performance-enhancing drugs should carry a penalty,"" she added. ""the current system does not detect many of the substances being abused by athletes. ""this means that often athletes do not know if they are competing on a level playing field, if their hard work and sacrifice is being trumped by an easier scientific route. ""often, when an athlete puts in a good performance, they are subjected to suspicions and innuendoes instead of praise. ""having been on the receiving end of accusations like this i can testify as to how much this hurts."""
3,"souness eyes summer move for owen. newcastle boss graeme souness is lining up a summer move for england and real madrid striker michael owen. he sees owen as the ideal replacement for alan shearer, who is due to retire in the summer, although he hopes to persuade shearer to carry on. ""michael is in the category of players who would excite the fans and we're monitoring him,"" he told bbc newcastle. ""he is a great centre-forward and only 25 but i don't think we're the only ones monitoring the situation at real."" souness has also hinted he thinks shearer may carry on despite his stated intent to retire at the end of the season. he believes the prospect of breaking jackie milburn's club scoring record may influence the striker's decision. milburn scored 200 league and cup goals between 1946 and 1957, while shearer currently has 187 goals to his name. ""without giving too much away, i am confident he will be here next season,"" said souness. ""i can't imagine him leaving without breaking jackie milburn's scoring record."" souness also revealed he tried to bring back nolberto solano during the january transfer window. the peruvian international was sold to aston villa a year ago but in the"
3,"hearts of oak 3-2 cotonsport. hearts of oak set up an all ghanaian confederation cup final with a 3-2 win over cameroon's cotonsport garoua in accra on sunday. the win for hearts means they will play asante kotoko in the two-leg final, after the kumasi team qualified from group a on saturday. in the other group b game cameroon's beat of south africa 3-2 in douala, neither side could have qualified for the final. hearts of oak started the game needing a win to qualify for the final while cotonsport only needed to avoid defeat to go through. louis agyemang scored the first two goals for hearts either side of half time before ben don bortey scored the third. hearts looked set for a comfortable win but cotonsport staged a late fight back scoring twice late on. first of all boukar makaji scored in the 89th minute and then 3 minutes into injury time at the end of the game andre nzame iii was on target. but it was too little too late for the cameroonians and hearts held on to win the game and a place in the final. the first leg of the final will be played in accra on the weekend of"
3,"duff ruled out of barcelona clash. chelsea's damien duff has been ruled out of wednesday's champions league clash with barcelona at the nou camp. duff sustained a knee injury in the fa cup defeat at newcastle and manager jose mourinho said: ""he cannot run. his injury is very painful, so he is out."" but mourinho has revealed defender willian gallas and striker didier drogba will be in the starting line-up. the blues boss took the unusual step of naming his side a day before the match, with jole cole named in midfield. mourinho said: ""we have one more session but i think drogba will play, and gallas will play. ""drogba trained on monday with no problems and will do the same on tuesday. gallas feels he can play and wants to play. we are protecting him still but he will be okay to play."" drogba, chelsea's â£24m striker, has missed the last three weeks through injury. cech, ferreira, carvalho, terry, gallas, tiago, makelele, lampard, cole, drogba, gudjohnsen."
3,"o'driscoll/gregan lead aid stars. ireland's brian o'driscoll will lead the northern hemisphere team in the irb rugby aid match at twickenham. o'driscoll heads a star-studded cast for the contest to raise funds for the tsunami appeal. the south will be led by george gregan, one of four wallabies, alongside five springboks and four all blacks including captain tana umaga. south african flanker schalk burger has shaken off a leg injury to take his place in the starting line-up. he will join fellow springboks john smit, cobus visagie and victor matfield in the south pack, with jacque fourie among the centres. the north side have been hit by the withdrawals of scotland duo gordon bulloch and chris cusiter, plus france captain fabien pelous. but leicester's england centre ollie smith has been added to the squad, giving him an opportunity to impress lions coach sir clive woodward, who takes charge of the north side. ""i think it's fantastic for ollie,"" tigers coach john wells told bbc radio leicester. ""he was probably going to have the weekend off this week and i hope clive gets the chance to see the qualities that leicester and england have been seeing all year."" woodward will also assess other potential lions"
3,"highbury tunnel players in clear. the football association has said it will not be bringing charges over the tunnel incident prior to the arsenal and manchester united game. arsenal's patrick vieira had earlier denied accusations that he threatened gary neville before the 4-2 defeat. vieira also clashed with opposing skipper roy keane and referee graham poll had to separate them. ""the referee has confirmed that he is satisfied he dealt with the incident at the time,"" said an fa statement. it means united's win will pass off without further intervention from the governing body, whose new chief executive brian barwick was in the highbury stands. ""i didn't threaten anybody. they are big enough players to handle themselves,"" said vieira. ""i had a talk with roy keane and that's it. gary neville is a big lad, he can handle himself. ""they just played better than us and deserved to win."" neville admitted there had been incidents before the game, but insisted it had not distracted his focus. ""there were a couple of things that did happen before the game which disappoint you,"" he said. ""especially from players of that calibre, but it's a tough game and we've been around a long time."" neville admitted that he"
3,"mourinho to escape fa charge. chelsea boss jose mourinho will not face any football association action over the comments he made after their carling cup tie with manchester united. mourinho intimated that united boss sir alex ferguson influenced referee neale barry after the duo walked down the tunnel together at half-time. but an fa spokesman told bbc sport: ""we are not taking action over mourinho. ""we have looked at the comments and we have decided that no further action is required. that is the end of it."" mourinho was concerned that ferguson's conversation with barry was followed by an inconsistent display by the official. ""i see one referee in the first half and another in the second,"" said mourinho. ""if the fa ask me what happened, i will tell them. what i saw and felt made it easier to understand a few things. ""maybe when i turn 60 and have been managing in the same league for 20 years and have the respect of everybody i will have the power to speak to people and make them tremble a little bit. ""the referee controlled the game in one way during the first half but in the second they had dozens of free-kicks. it was fault"
3,"martinez sees off vinci challenge. veteran spaniard conchita martinez came from a set down to beat italian roberta vinci at the qatar open in doha. the 1994 wimbledon champion won 5-7 6-0 6-2 to earn a second round meeting with french open champion anastasia myskina. fifth seed patty schnyder also had a battle as she needed three sets to beat china's na li 7-5 3-6 7-5. slovakian daniela hantuchova beat bulgarian magdaleena maleeva 4-6 6-4 6-3 to set up a second round clash with russian elena bovina. the veteran martinez found herself in trouble early on against vinci with the italian clinching the set thanks to breaks in the third and 11th games. but vinci's game fell to pieces after that and martinez swept her aside with some crisp cross-court returns and deft volleys. in the day's other matches, japan's ai sugiyama defeated australian samantha stosur 6-2 6-3 while australian nicole pratt beat tunisian selima sfar 7-5 6-2 and will next face compatriot alicia molik."
3,"moya emotional after davis cup win. carlos moya described spain's davis cup victory as the highlight of his career after he beat andy roddick to end the usa's challenge in seville. moya made up for missing spain's 2000 victory through injury by beating roddick 6-2 7-6 (7-1) 7-6 (7-5) to give the hosts an unassailable 3-1 lead. ""i have woken up so many nights dreaming of this day,"" said moya. ""all my energy has been focused on today. ""what i have lived today i do not think i will live again."" spain's only other davis cup title came two years ago in valencia, when they beat australia. and moya, nicknamed charly, admitted: ""the davis cup is my dream and i was a bit nervous at the outset. ""some people have said that i am obsessed but i think that it is better this way. it helps me reach my goals if i am obsessed. ""it's really incredible - to get the winning point is really something."" spanish captain jordi arrese said: ""charly played a great game. it was his opportunity and he hasn't let us down. ""he had lost three times to roddick, and this was his day to beat him. ""he had been waiting years"
